username,handle,tweet_text,time
Two Sets of Books,@RushetteNY,‘You Are a Bunch of Liars’: #TimeWarner/CNN Slammed Online for Publishing This Tweet After Gaza Cease-Fire Crumbled  http://theblaze.com/stories/2014/08/01/you-are-a-bunch-of-liars-cnn-slammed-online-for-publishing-this-tweet-after-gaza-cease-fire-crumbled/…,2014-08-03T16:27:14.000Z
@THISHOUR,@ThisHour,"Ahead #AtThisHour: Rupert Murdoch made offer to buy #TimeWarner last month, according to new reports. More at 11a ET:",2014-07-16T14:38:53.000Z
Rokas Beresniovas,@beresniovas,Dow industrials continue drive into record territory; #TimeWarner leads S&P http://on.mktw.net/U9O4N4 @MarketWatch #economy,2014-07-16T13:57:18.000Z
Charlie Beckett,@CharlieBeckett,Remember when a Murdoch takeover bid for BSkyB was Big News? This is $92 billion enormous #timewarner http://dealbook.nytimes.com/2014/07/16/rupert-murdoch-said-to-have-made-offer-for-time-warner/?_php=true&_type=blogs&hp&action=click&pgtype=Homepage&version=HpSum&module=second-column-region&region=top-news&WT.nav=top-news&_r=0…,2014-07-16T12:17:26.000Z
Mary Mathieu,@LiberalHDWoman,"Evidently, corporations are made in God's image. #SCOTUS and @FCC help @HobbyLobbyStore #citizensunited @comcast #TimeWarner win over people",2014-07-12T15:51:47.000Z
Brent Lang,@BrentALang,Jeff Bewkes says he knows nothing about reports #google #fox interested in buying #timewarner #sunvalley,2014-07-09T18:29:10.000Z
"<div aria-label=""🌺"" class=""css-1dbjc4n r-xoduu5 r-1mlwlqe r-1d2f490 r-1udh08x r-u8s1d r-h9hxbl r-417010"" style=""height: 1.2em;""><div class=""css-1dbjc4n r-1niwhzg r-vvn4in r-u6sd8q r-x3cy2q r-1p0dtai r-xoduu5 r-1pi2tsx r-1d2f490 r-u8s1d r-zchlnj r-ipm5af r-13qz1uu r-1wyyakw"" style='background-image: url(""https://abs-0.twimg.com/emoji/v2/svg/1f33a.svg"");'></div><img alt=""🌺"" class=""css-9pa8cd"" draggable=""false"" src=""https://abs-0.twimg.com/emoji/v2/svg/1f33a.svg""/></div>",@ChasesCorner,Actually the only reason I'm going to college is for reliable internet which I never seem to have. #Thanks #TimeWarner,2014-07-09T15:41:26.000Z
April Mae Media,@AprilMaeMedia,"Well no wonder #AT&T & #TimeWarner take so long to service your house, there all at the Mexican restaurants eating tacos. @sanantonioprobz",2014-06-27T13:43:50.000Z
Ray Paulick,@raypaulick,Dopey #TimeWarner ad comes up with a picture but #ESPN and #WorldCup #NoPicture. #TimeWarnerSucks,2014-06-22T23:03:38.000Z
Gigi Scott-Holt,@Gesscott,#timewarner better plan to show #HAHN somtime this evening #badforbusiness I am getting #dish! @OWNTV,2014-06-18T01:31:51.000Z
Paul W. Morris,@pwmorris,"Our email & internet has been out @PENamerican since Sunday, so try me via another means, gmail, FB, phone or fax! #timewarner outage",2014-06-17T10:35:36.000Z
Ramsey Mohsen,@rm,#TimeWarner cable/internet fail (again). @att #win! Unreal- it goes out during the ussoccer #WorldCup… http://instagram.com/p/pUvbbOuBsP/,2014-06-16T23:53:26.000Z
Gil Rios,@GilRios1,check out our very own #sketch comedy show tonight!! NYC ppl #timewarner its ChA 56 rest of the world its http://MNN.ORG cha2,2014-06-16T17:51:45.000Z
Cody-Cat Chat,@CatChatCaren,The email repair team for #roadrunner #timewarner #brighthouse http://fb.me/6DVbO9QZj,2014-06-16T14:20:28.000Z
Lubin Bisson,@Qzedia,Why #TimeWarner wants to bed #ViceMedia : Media giant would gain buzz and edginess while killing the upstart http://on.mktw.net/1i48anl,2014-06-16T13:02:20.000Z
Michael Lassell,@MichaelLassell,My #iPad pulls a better TV signal out of the air than #TimeWarner manages to put through its cable.,2014-06-16T04:11:54.000Z
Franciscan Poet,@FranciscanPoet,"So how many #TimeWarner stupid man/dad ads will we see today? Or should we just ""settle"" for anti-male humor?",2014-06-15T13:16:28.000Z
Dodger Dame (aka Marian),@dodgerdame,"Been off twitter for a week. Got a lot of #Dodgers tweets to catch up on. Basically,  #ILoveMyDodgers #TimeWarner and Dodgers mgmnt SUCK!",2014-05-10T05:58:16.000Z
🅳🆁🅴🆆 🅲,@DrewFromTV,Dick Parsons is a GREAT choice for CEO of the #Clippers. Admire him from my #TimeWarner days.,2014-05-09T20:08:29.000Z
Columbia Law School,@ColumbiaLaw,"TMRW 9:30 am EDT Prof Scott Hemphill testifies on #Comcast, #TimeWarner merger before @HouseJudiciary subcommittee http://ow.ly/wAR3j",2014-05-07T19:27:44.000Z
Ming-Na Wen,@MingNa,"Sorry West Coast! Something's wrong with my cable tonight!! DAMN U, #TimeWarner!  I'll just do my best to respond 2 your tweets.",2014-05-07T03:24:09.000Z
Doane Liu,@doane,"#Kings at 5pm #Galaxy at 6pm #Clippers at 7:30pm. Who needs you, #TimeWarner? #nododgers #mydayinla",2014-05-03T21:55:25.000Z
Jennifer L. Pozner,@jennpozner,#mediajustice #gymtweet watching cspan #Comcast #TimeWarner #merger hearing. So many lies. http://instagram.com/p/mvoiiOkkip/,2014-04-13T20:58:34.000Z
David Icke,@davidicke,#Comcast PAC gave money to every senator examining #TimeWarner Cable mergerhttp://davidicke.com/headlines/comcast-pac-gave-money-to-every-senator-examining-time-warner-cable-merger/…,2014-04-13T01:00:07.000Z
Adam Auslund,@followAdamA,Puig hit a homerun so far no one could even see it. #timewarner,2014-04-01T22:56:12.000Z
Taylour Paige,@TaylourPaige,#timewarner you are terrible.,2014-04-01T20:39:04.000Z
(((Andrew Rasiej))),@Rasiej,"Read Paul Krugman ""Barons of Broadband""on why #Comcast #TimeWarner deal is bad for US. @scrawford is right http://bit.ly/1gcpyAe",2014-02-17T20:27:00.000Z
Robyn Minor,@bowserminor,What do you think about #Comcast proposal to buy #TimeWarner? Tweet me your response.,2014-02-17T17:38:23.000Z
Have a GREEN Year!,@upayr,Consumer Advocates Warn Against #Comcast-#TimeWarner Merger http://npr.org/2014/02/14/276782460/consumer-advocates-warn-against-comcast-time-warner-merger… #tcot #tlot #ccot #teaparty #gop #foxnews #p2,2014-02-16T03:14:39.000Z
TES,@southerntalker,.@msnbc is a failed #Media channel - Leaning to the RIGHT & doesn't cover Breaking Stories cc @Comcast #TimeWarner @NBC...Fire #PhilGriffin,2014-02-15T23:55:26.000Z
David Icke,@davidicke,Monopolizing the Internet: #Comcast Gobbles Up #TimeWarnerhttp://davidicke.com/headlines/monopolizing-the-internet-comcast-gobbles-up-time-warner/…,2014-02-14T19:00:14.000Z
MoneyRates,@MoneyRates,Great analysis here from @doug_gross and @CNN on the #TimeWarner & #Comcast merger http://buff.ly/1nyUywS,2014-02-14T16:18:46.000Z
FOX Business,@FoxBusiness,"Former FCC commissioner on $45B #Comcast, #TimeWarner deal. http://bit.ly/1gAnUc2",2014-02-13T20:40:32.000Z
Chumworth,@chumworth,"#Comcast is buying #TimeWarner for $45 billion. To close the deal, Comcast told TW they'd be there between 8am and 4pm a week from Friday.",2014-02-13T15:18:25.000Z
Atlas,@AtlasDane,Does anyone else remember when anti-trust laws were a thing? #timewarner #comcast,2014-02-13T14:51:52.000Z
Sarah Michelle,@SarahMGellar,Oh #TimeWarner I know it's not a good game but still.......,2014-02-03T02:03:12.000Z
Big Mike Robinson,@Bmikerob,If your in the LA area go to channel 411 for the SuperBowl it's on there #timewarner,2014-02-03T01:14:13.000Z
Tika Sumpter,@iamtikasumpter,I admire @iamjamiefoxx 's artistry so much. One of the dopest people and convos. Wow. #timewarner #jayz http://instagram.com/p/j6uXOMDCGk/,2014-02-02T14:46:54.000Z
Dude of the House,@DudeOfTheHouse,". @JoshLevs discussing his quest for Paternity leave from @cnn, which #TimeWarner rejected. #dad2summit",2014-02-01T16:08:42.000Z
Lisa Gonzales,@kcraTVLisaG,"“@icecube: Let @NewLine_Cinema & #timeWarner know how much you want a new ""Friday"" movie. #hoodclassic ” we want it!",2014-02-01T04:34:28.000Z
David Levitt,@dmlevitt,"TimeInc may leave founder Luce's Time&LifeBldg at #RockCtr, looking at downtown. #NYC #CRE #TimeWarner http://bloom.bg/1hTKAoD",2014-01-31T13:11:36.000Z
Morgan Barr,@Barrsy34,"Your call is very important to us, here is a 40 minute flute solo. #TimeWarner",2013-12-05T18:16:14.000Z
T.J. Ward,@BossWard43,One of the greatest ovations I've ever received. Thank You #play60 #timeWarner and Falls Lenox for the… http://instagram.com/p/hd0g3-JlIJ/,2013-12-03T16:22:27.000Z
Danisha Danielle Wrighster,@DanishaDanielle,Proud of my babe @georgewrighster doing his thing last night! #broadcasting #timewarner #carlsbad… http://instagram.com/p/eiinSBLHZG/,2013-09-21T22:49:19.000Z
5LINX,@5LINX,Cable TV is coming to 5LINX!!! #Comcast #TimeWarner and other carriers! http://ow.ly/i/3cTth,2013-09-20T21:23:53.000Z
Ryan Pfeiffer,@ratedrcomedy,Dear #timewarner being your customer is like having to fuck that really gross person that happens to have the last living hole on Earth,2013-09-20T17:50:23.000Z
Ryan Pfeiffer,@ratedrcomedy,#happyfriday to #TimeWarner cable for being the only option n my hood. #Icantquityou,2013-09-20T17:31:08.000Z
DJ CLUE,@DJCLUE,@FloydMayweather vs Canelo weigh in was a Movie! Packed like the actual fight will be! Order on #Showtime Ppv #TimeWarner Ppv,2013-09-14T00:32:18.000Z
Good Causes Portland,@GOODinPDX,LEAKED: The Internet Must Go: http://youtu.be/Pp1MAMkIa6A #NetNeutrality #FCC #Comcast #Verizon #TimeWarner #Cable #ATT,2013-09-10T02:00:07.000Z
Mohu,@gomohu,What CBS winning the TWC battle means for the future of TV http://ow.ly/oCLRN via @CNBC #timewarner #CBS #CutTheCord,2013-09-07T15:01:34.000Z
heykim,@heykim,#TimeWarner and CBS reach deal to end month-long blackout: http://yhoo.it/17voCot /via @Yahoo,2013-09-02T21:45:13.000Z
Danisha Danielle Wrighster,@DanishaDanielle,Proud of my babe @georgewrighster doing his thing last night! #broadcasting #timewarner #carlsbad… http://instagram.com/p/eiinSBLHZG/,2013-09-21T22:49:19.000Z
5LINX,@5LINX,Cable TV is coming to 5LINX!!! #Comcast #TimeWarner and other carriers! http://ow.ly/i/3cTth,2013-09-20T21:23:53.000Z
Ryan Pfeiffer,@ratedrcomedy,Dear #timewarner being your customer is like having to fuck that really gross person that happens to have the last living hole on Earth,2013-09-20T17:50:23.000Z
Ryan Pfeiffer,@ratedrcomedy,#happyfriday to #TimeWarner cable for being the only option n my hood. #Icantquityou,2013-09-20T17:31:08.000Z
DJ CLUE,@DJCLUE,@FloydMayweather vs Canelo weigh in was a Movie! Packed like the actual fight will be! Order on #Showtime Ppv #TimeWarner Ppv,2013-09-14T00:32:18.000Z
Good Causes Portland,@GOODinPDX,LEAKED: The Internet Must Go: http://youtu.be/Pp1MAMkIa6A #NetNeutrality #FCC #Comcast #Verizon #TimeWarner #Cable #ATT,2013-09-10T02:00:07.000Z
Mohu,@gomohu,What CBS winning the TWC battle means for the future of TV http://ow.ly/oCLRN via @CNBC #timewarner #CBS #CutTheCord,2013-09-07T15:01:34.000Z
heykim,@heykim,#TimeWarner and CBS reach deal to end month-long blackout: http://yhoo.it/17voCot /via @Yahoo,2013-09-02T21:45:13.000Z
Sandra Bernhard,@SandraBernhard,a classy win @serenawilliams i watched it on @usopen cause #timewarner & @cbs can't figure it out #fedup love you lady s w,2013-09-01T22:54:48.000Z
WarnerMedia Jobs,@WarnerMediaJobs,#TimeWarner offers new and exciting opportunities. Be sure to return to our #Job Spotlight page http://timewarner.com/careers/areas-of-operation/job-spotlight/…,2013-08-12T15:13:35.000Z
Daniel Goddard,@DanielGoddard,Who's missing #TheYoungAndTheRestless because of the #TimeWarner blackout? http://reut.rs/14tZ21Y,2013-08-11T19:26:45.000Z
David Wild,@Wildaboutmusic,BREAKING NEWS: #Putin refuses to meet with #Obama until #TimeWarner restores his service so he can see #UnderTheDome.,2013-08-07T14:26:18.000Z
Meg Englert,@urlskoochy,Talking to #timewarner representatives might be as bad as anything that involves MCC,2013-08-05T21:43:13.000Z
Tom Hall ,@TomHall,How much is #TimeWarner Rebating me for NO #RayDonovan #CBS & #Showtime? Can you say Class Action Law Suit?,2013-08-05T02:19:02.000Z
Daniel Nunez,@DN_alphacoding,#Timewarner has cut #cbs and #showtime .. Good thing that doesnt apply to us ;) #HACKTHEPLANET,2013-08-05T02:09:31.000Z
Daniel Beyer,@danbeyeronfox,Tiger Woods sure looks tough to beat. Thanks #timewarner and #cbs,2013-08-04T19:23:50.000Z
Desert Sun Sports,@DesertSunSports,"#timewarner cable pulls plug on #CBS-owned channels. That includes KCAL-9, which has #Dodgers games set for Monday and Tuesday.",2013-08-02T22:05:59.000Z
Enyce,@EnyceClothing,Congrats to @iamdiddy on the @RevoltTV deal w/ #TimeWarner!,2013-06-21T15:20:03.000Z
Anushka Sharma,@nushkino,Another corporate/artist #mashup as @iamdiddy Inks Deal With Time Warner Cable for @RevoltTV http://go.spin.com/122DgRE #TechDeals #timewarner,2013-06-20T18:33:04.000Z
Renior•JR®,@IsThatTigerWood,Wth I was in the middle of a epic game of cod and my wifi crashes thanks Timer Warner Cable   #timewarner #pissed,2013-06-18T06:46:45.000Z
Bob Graff,@BGraff_Cincy,Time warner cable is the WORST! 4 days until cable is fixed. Unreal. #timewarner #fail,2013-06-15T00:24:23.000Z
"c3 Communications, Inc.",@c3Communication,"Getting ready to put @MealsonWheelsSD CEO, Debbie Case, on Time Warner Cable's Public Affairs show #timewarner #sandiego #nonprofit",2013-06-13T01:32:35.000Z
Aimee Cheshire,@Amebeca,I can't find @myNUVOtv on #timewarner. I want to watch #curvygirls! @CG_NUVOtv #teamcurvy,2013-06-12T01:11:43.000Z
Crystal Mtz,@Crystal5oh,So I've been waiting ALL day for #PLL & turns out I don't have abc family!!! Wtf!!!!Wtf!!! Wtf!!! #donewithtoday #timewarner #grrrrrrr,2013-06-12T00:08:48.000Z
WarnerMedia,@WarnerMediaGrp,Last night @twxcorp CEO Jeff Bewkes accepted 2013 Corporate Award from @ApolloTheater on behalf of #TimeWarner http://bit.ly/11FlAev,2013-06-11T20:41:37.000Z
Anthony Bourdain,@Bourdain,“@ShirinSadeghi: You've established yourself as a sell-out. #ThankYouBigBrother” and yet we work for same company #TimeWarner#CNN #HuffPo,2013-05-26T05:25:26.000Z
Melissa Mckinney,@Amelissa1,"#TimeWarner #EpicFail you want to charge prime $ but DO NOT provide #service! #Internet out, HOURS behind! Tomorrow is too late!!",2013-04-15T22:44:40.000Z
Nathan Wellman,@LIGHTNINGWOW,"Fun fact: Search ""Time Warner cable box drop off locations."" All of those addresses will turn out to be Mexican restaurants. #timewarner",2013-04-12T22:17:23.000Z
𝚜𝚒𝚊𝚢𝚜𝚒𝚊,@jailapayne,"Haha , y'all cable out  team #timewarner",2013-04-10T02:13:17.000Z
Patricia Heaton,@PatriciaHeaton,My Internet is down. Called #TimeWarner the nice lady helpfully told me my Internet is down. 2 days wait for a technician. #TimeWarnerBlows.,2013-04-07T19:26:28.000Z
Abigail Bassett,@AbigailBassett,This is my city. This is where I work. #nyc #spring #timewarner #cnn @ CNN http://instagram.com/p/XlGm2sOH5M/,2013-04-01T22:59:52.000Z
Producer Chris,@SDRadio,"So glad that #FSSD is on #TimeWarner in San Diego, said no Padre fan ever. @sduncovered",2013-04-01T03:39:33.000Z
Chris Schauble,@ChrisKTLA,"Excellent! RT @BevHillsLife: We'll be turning our #TimeWarner cable back on soon so we can watch @KTLAMorningNews again, we miss those guys!",2013-03-19T12:26:42.000Z
Jeff Johnson,@echo5juliet,"Blah blah #Padres #TV #TimeWarner #Cox #PadresToThePeople whatevs. Meanwhile scientists confirm Higgs Boson ""god particle"". Science rules.",2013-03-15T04:35:57.000Z
Jackie,@JackieSon28,According to #TimeWarner cable this is what ABC Family looks like right now...and no my TV's not off.,2013-03-06T01:50:26.000Z
Chris Heartrageous,@Christeregis,@Piecomic They're probably just as fat and horrible as you think they are.  #TimeWarner,2013-03-05T22:42:46.000Z
"<div aria-label=""🇺🇸"" class=""css-1dbjc4n r-xoduu5 r-1mlwlqe r-1d2f490 r-1udh08x r-u8s1d r-h9hxbl r-417010"" style=""height: 1.2em;""><div class=""css-1dbjc4n r-1niwhzg r-vvn4in r-u6sd8q r-x3cy2q r-1p0dtai r-xoduu5 r-1pi2tsx r-1d2f490 r-u8s1d r-zchlnj r-ipm5af r-13qz1uu r-1wyyakw"" style='background-image: url(""https://abs-0.twimg.com/emoji/v2/svg/1f1fa-1f1f8.svg"");'></div><img alt=""🇺🇸"" class=""css-9pa8cd"" draggable=""false"" src=""https://abs-0.twimg.com/emoji/v2/svg/1f1fa-1f1f8.svg""/></div>",@MotelSka,#IWantTheBlazeBecause for what I pay #TimeWarner I should get the news not rhetoric.,2013-03-04T15:48:30.000Z
Zack Robinette,@zrob01201,#IWantTheBlazeBecause its real news not the garbage on all the other new stations! #TimeWarner please!,2013-03-04T14:12:53.000Z
Katie Schwartz,@katieschwartz,#TimeWarner can suck my ovaries until their muscles decompose. HATE THEM WITH A SCREAMING PASSION.,2013-02-21T23:05:39.000Z
PRNEWS,@PRNews,#TimeWarner in talks to part ways with #TimeInc. http://finance.fortune.cnn.com/2013/02/13/time-warner-time-inc-sale/…,2013-02-13T19:01:35.000Z
Eric Savitz,@savitz,Time Warner in talks to sell Time Inc. Who would buy a mag company? http://finance.fortune.cnn.com/2013/02/13/time-warner-time-inc-sale/… #timewarner #timeinc $twx #magazinesforsale,2013-02-13T18:21:19.000Z
Kathryn McGavick,@katmcgavick,#crsummit. #TimeWarner it's hard to find analysts who also know the call center space.,2013-02-13T14:43:43.000Z
Jackie,@JackieSon28,According to #TimeWarner cable this is what ABC Family looks like right now...and no my TV's not off.,2013-03-06T01:50:26.000Z
Chris Heartrageous,@Christeregis,@Piecomic They're probably just as fat and horrible as you think they are.  #TimeWarner,2013-03-05T22:42:46.000Z
"<div aria-label=""🇺🇸"" class=""css-1dbjc4n r-xoduu5 r-1mlwlqe r-1d2f490 r-1udh08x r-u8s1d r-h9hxbl r-417010"" style=""height: 1.2em;""><div class=""css-1dbjc4n r-1niwhzg r-vvn4in r-u6sd8q r-x3cy2q r-1p0dtai r-xoduu5 r-1pi2tsx r-1d2f490 r-u8s1d r-zchlnj r-ipm5af r-13qz1uu r-1wyyakw"" style='background-image: url(""https://abs-0.twimg.com/emoji/v2/svg/1f1fa-1f1f8.svg"");'></div><img alt=""🇺🇸"" class=""css-9pa8cd"" draggable=""false"" src=""https://abs-0.twimg.com/emoji/v2/svg/1f1fa-1f1f8.svg""/></div>",@MotelSka,#IWantTheBlazeBecause for what I pay #TimeWarner I should get the news not rhetoric.,2013-03-04T15:48:30.000Z
Zack Robinette,@zrob01201,#IWantTheBlazeBecause its real news not the garbage on all the other new stations! #TimeWarner please!,2013-03-04T14:12:53.000Z
Katie Schwartz,@katieschwartz,#TimeWarner can suck my ovaries until their muscles decompose. HATE THEM WITH A SCREAMING PASSION.,2013-02-21T23:05:39.000Z
PRNEWS,@PRNews,#TimeWarner in talks to part ways with #TimeInc. http://finance.fortune.cnn.com/2013/02/13/time-warner-time-inc-sale/…,2013-02-13T19:01:35.000Z
Eric Savitz,@savitz,Time Warner in talks to sell Time Inc. Who would buy a mag company? http://finance.fortune.cnn.com/2013/02/13/time-warner-time-inc-sale/… #timewarner #timeinc $twx #magazinesforsale,2013-02-13T18:21:19.000Z
Kathryn McGavick,@katmcgavick,#crsummit. #TimeWarner it's hard to find analysts who also know the call center space.,2013-02-13T14:43:43.000Z
Anna David,@annabdavid,Interested parties: AT&T Uverse offers the same package as #timewarner for $60 less. Faster wifi. Plus a $200 gift card for signing up,2013-02-08T02:57:54.000Z
Yahoo Finance,@YahooFinance,#Stocks slip; #indexes move lower as #earnings from #Disney and #TimeWarner fail to bring in buyers (via @AP) http://yhoo.it/YTFJOr $TWX,2013-02-06T16:29:22.000Z
Jamie. Verily!,@jamiefrevele,"I'd trust @bigbaldhead to hang out at my house and kill zombies, but I'd be afraid of him killing and eating my dog, too. #TimeWarner",2013-02-04T02:53:48.000Z
who cares,@tdlYNWA,#timeWarner your company is a bag of . I hope this trends.,2013-02-04T00:33:34.000Z
Iona Athletics,@ICGaels,"Both #ICMBB and #ICWBB in action at 7 pm tonight.  Watch the men on @ESPN3, the women on #TimeWarner cable if available. @IonaWBB",2013-01-31T20:12:42.000Z
Doctor Joe,@doctorjoe56,"Freedom of Speech?“#TimeWarner censors #AlJazeera by not including it in its cable channels?""~@johntmarohnhttp://guardian.co.uk/media/2013/jan/03/al-jazeera-crack-america-current…”@Irlandia",2013-01-04T04:37:00.000Z
Lee Camp [Redacted],@LeeCamp,"I know a lot of great ppl who work at #Current. This is gutless. ""#TimeWarner Drops Current TV Upon Sale To #AlJazeera""",2013-01-03T17:10:46.000Z
Scandalous Hussy,@ScandalousHussy,I wish I had #TimeWarner just so I could cancel them for being xenophobic  nutjobs.  #al-Jazeera,2013-01-03T02:49:44.000Z
Tyler Cordel,@tcordel,I think #TimeWarner messes up my cable box once a month just to remind me that they own me.  It's like my own little hunger games.,2013-01-01T23:45:58.000Z
Andrew Graham,@MistaGraham,"TechCrunch annonces #MakerStudios official 36 million round from #TimeWarner. Interesting, no mention of RWJ debacle... http://techcrunch.com/2012/12/20/maker-studios-36m-time-warner/…",2012-12-20T17:03:31.000Z
Max Varju,@maxvarju,#timewarner way to ruin big bang for me i hope you get nothin for xmas except a ring engraved 2 someone else 1 dirty penny n crushed dreams,2012-12-14T01:36:56.000Z
Tuffy Questell♬,@Tuffybxnyc,Shooting this #TimeWarner spot was a lot if fun! My third overall shoot at #GiantsStadium #MetLife @teamvic http://instagr.am/p/SnyOA1phAt/,2012-11-29T17:28:18.000Z
Bloomberg Law,@BLaw,Time Warner Cable Sued Over Cable Modem Fee #timewarner http://bit.ly/UQk4oq,2012-11-19T17:25:13.000Z
Scandalous Hussy,@ScandalousHussy,I wish I had #TimeWarner just so I could cancel them for being xenophobic  nutjobs.  #al-Jazeera,2013-01-03T02:49:44.000Z
Tyler Cordel,@tcordel,I think #TimeWarner messes up my cable box once a month just to remind me that they own me.  It's like my own little hunger games.,2013-01-01T23:45:58.000Z
Andrew Graham,@MistaGraham,"TechCrunch annonces #MakerStudios official 36 million round from #TimeWarner. Interesting, no mention of RWJ debacle... http://techcrunch.com/2012/12/20/maker-studios-36m-time-warner/…",2012-12-20T17:03:31.000Z
Max Varju,@maxvarju,#timewarner way to ruin big bang for me i hope you get nothin for xmas except a ring engraved 2 someone else 1 dirty penny n crushed dreams,2012-12-14T01:36:56.000Z
Tuffy Questell♬,@Tuffybxnyc,Shooting this #TimeWarner spot was a lot if fun! My third overall shoot at #GiantsStadium #MetLife @teamvic http://instagr.am/p/SnyOA1phAt/,2012-11-29T17:28:18.000Z
Bloomberg Law,@BLaw,Time Warner Cable Sued Over Cable Modem Fee #timewarner http://bit.ly/UQk4oq,2012-11-19T17:25:13.000Z
Jim Alexander,@Jim_Alexander,So they finally have a deal. http://blog.pe.com/jim-alexander/2012/11/15/lakers-directv-time-warner-apparently-have-a-deal/… #Lakers #TimeWarner #DirecTV,2012-11-15T20:59:32.000Z
WarnerMedia Jobs,@WarnerMediaJobs,#TimeWarner is hiring.  Search and apply for jobs right here: https://careers.timewarner.com/1033/ASP/TG/cim_home.asp?partnerid=391&siteid=36… #employment #media,2012-11-13T15:01:21.000Z
Inspired by Ian,@Inspired_by_Ian,"Didn't think it was possible to #love Ellen @TheEllenShow DeGeneres even MORE, n then, she n #TimeWarner donated $1,000,000 to #SandyRelief!",2012-11-10T06:18:56.000Z
Tubular Insights,@tubularinsights,#TimeWarner Says #Streaming Video Services are Stabilizing Their Industry: Time Warner has been one of the more... http://rseo.co/PKgo4G,2012-11-09T21:51:01.000Z
Jayyymeee,@JamseyBelle,If the cable doesn't get turned on soon someone in my house will die. Do you want that blood on your hands #TimeWarner?,2012-11-01T22:31:49.000Z
Veronica,@veronicaraye,“@DreArvizu: #LakerFans start complaining if you hope to see @Lakers games this season. @twcsportsnet @coxcomm” #iwantmylakers #timewarner,2012-10-22T04:24:27.000Z
christine ,@ChristineHosana,@Lakers #timewarner...hey how long do you plan on blacking out games? Really?!? Way to treat your longtime Laker fans. #lame #pissed,2012-10-22T02:37:41.000Z
It’s T-A-S-H-A,@TBaclawski,#timewarner you aren't even my service provider but you're upsetting my friend @PMcTJA. #dobetter,2012-10-19T01:37:45.000Z
Chinedu Unaka,@chineducomedy,Team dont make babies cry #Lakers #TimeWarner #Kobe #lol http://instagr.am/p/Q5i6PMSYOs/,2012-10-17T21:51:42.000Z
Cheyenne Simpson,@Cheysimpson96,Haha all you dish users don't got AMC #timewarner #AMChd,2012-10-14T20:29:50.000Z
ReallyRaphy,@ReallyRaphy,The #CableGuy is here. Let's get this office up and running! #TimeWarner #WiFi http://yfrog.com/od30kxej,2012-10-11T21:02:31.000Z
CAMILIANO,@CAMILIANO,#TimeWarner charging a service fee for their cable modems now? #FOH I think its time for #FiOS,2012-10-04T18:30:10.000Z
Thomas Taplin,@ttaplin06,"If playing a rivalry game isnt enough to get you pumped,  why dont you throw it on time warner cable!  #pumped #gametime #timewarner #7:00",2012-09-28T20:58:49.000Z
Thomas Taplin,@ttaplin06,"If playing a rivalry game isnt enough to get you pumped,  why dont you throw it on time warner cable!  #pumped #gametime #timewarner #7:00",2012-09-28T20:58:49.000Z
IG: @PicMan704,@cweav,"Dear #NFL, I don't appreciate this Random Thursday Night Football shit when I Have #TimeWarner. Have A Nice Day",2012-09-13T16:31:53.000Z
Omaha Storm Chasers,@OMAStormChasers,Cannot make it to the game? Check TV listings as YOUR #StormChasers will be televised regionally on #TimeWarner & locally on Cox Channel 2.,2012-09-05T16:27:31.000Z
Monica Wood PR,@MWPRINCight,Brothers in need of a shape up while at #DNC2012? C/o @Nogreasebarbers right at #TimeWarner. #Blackownedbusiness,2012-09-03T23:11:31.000Z
Brian Zapien,@zape78,#timewarnercable sucks #timewarner #time #Warner #sucks #worstcustomerserviceever #bunchoffuckupsTime Warner Cable Sucks!!! #pissedtweet,2012-09-03T18:42:19.000Z
chris berger,@bergs,Me and #andymurray out in front of #timewarner center! #awesomemorning commute  @ Mandarin Oriental New York http://instagr.am/p/OlyjwdFfco/,2012-08-21T12:46:08.000Z
Aaron,@TwiterlessAaron,anytime you call a business to get something taken care of you can guarantee it won't go smoothly.  #timewarner #killmenow,2012-08-20T17:45:25.000Z
Derrin Smith,@Derrin_CLE,#TimeWarner ... you misleading pieces of shit. #monopoly,2012-08-14T23:46:31.000Z
luke kern,@kern_28,What channel is USA on ?? #timewarner?,2012-08-08T21:59:45.000Z
IG: @PicMan704,@cweav,"Dear #NFL, I don't appreciate this Random Thursday Night Football shit when I Have #TimeWarner. Have A Nice Day",2012-09-13T16:31:53.000Z
Omaha Storm Chasers,@OMAStormChasers,Cannot make it to the game? Check TV listings as YOUR #StormChasers will be televised regionally on #TimeWarner & locally on Cox Channel 2.,2012-09-05T16:27:31.000Z
Monica Wood PR,@MWPRINCight,Brothers in need of a shape up while at #DNC2012? C/o @Nogreasebarbers right at #TimeWarner. #Blackownedbusiness,2012-09-03T23:11:31.000Z
Brian Zapien,@zape78,#timewarnercable sucks #timewarner #time #Warner #sucks #worstcustomerserviceever #bunchoffuckupsTime Warner Cable Sucks!!! #pissedtweet,2012-09-03T18:42:19.000Z
chris berger,@bergs,Me and #andymurray out in front of #timewarner center! #awesomemorning commute  @ Mandarin Oriental New York http://instagr.am/p/OlyjwdFfco/,2012-08-21T12:46:08.000Z
Aaron,@TwiterlessAaron,anytime you call a business to get something taken care of you can guarantee it won't go smoothly.  #timewarner #killmenow,2012-08-20T17:45:25.000Z
Derrin Smith,@Derrin_CLE,#TimeWarner ... you misleading pieces of shit. #monopoly,2012-08-14T23:46:31.000Z
