username,handle,tweet_text,time
Loees Kiryakos,@LoeesKiryakos,Love #simple but #brilliant ideas in #advertising like this #cocacola  https://instagram.com/p/B8PHt9NHqBJ/?igshid=d6ibakswyiu4…,2020-02-06T18:55:59.000Z
Susan Marie,@susan_marie_ll,"Entering for chance to #win#LipSmacker Coca-Cola Party Pack Lip Glosses >https://upvir.al/ref/fk33069304#CocaCola  Ends on February 26, 2020.#GoodLuck",2020-02-06T18:41:27.000Z
Good Hope Volunteers,@GHVvolunteers,"Coke has a new ‘dumpy’ scheme – which will save you around R7 for every 2 litre of Coca-Cola, with one catch https://businessinsider.co.za/coca-cola-2-litre-plastic-bottle-returnable-dumpy-2020-2… via @BusinessInsider#GoodHopeVolunteers #plasticpollution #reuse #recycle #reduce #Cocacola #returnable #PETplastic #singleuseplastic #SDG14",2020-02-06T10:59:26.000Z
Baji Online,@ji_behen,"Biryani, Kheer, Karhai and #CocaCola  are mangnets to attract the whole family on a table!The more you dine together the more you bound together.#CocacolakhulaytoDilKhulay",2020-02-01T11:05:53.000Z
Shashikant Iyengar,@shashiiyengar,#CocaCola Can we eat so many sugar cubes in a single sitting? NOCan we drink this entire bottle in one go.YESThis is the power of junk foods.They make it possible for you to gobble up so many sugar cubes dissolved in phosphoric acid & other chemicals,2020-02-01T09:46:15.000Z
Bᴏɢᴜᴍᴍʏ_ᴄᴏᴏʟ ✿◉●•◦,@jenifaae,[TBT] #CocaCola Giant Vending Machine Opening in Hongdae 18-02-01 © As watermarked #Parkbogum #박보검 #パクボゴム,2020-02-01T03:46:54.000Z
"Oh, Lady Mania!",@OhLadyMania,"Serving food to my brother makes me happy because he always appreciate my efforts. Today he applauded the combination of paratha, kebab and sweet dish along with chilled #cocacola. That's why I say #CocacolaKhulayToDilKhulay :)@CokePk",2020-01-31T18:59:57.000Z
Japan Crate,@JapanCrate,The first-ever #Strawberry #CocaCola is out!!! And it's only in #Japan Would you want to see this in a future crate? ,2020-01-30T22:12:40.000Z
Dj Castro ,@DjCastro_nam,We are a big happy family #CocaCola #Family #Unity@Gazza467_ @KpIllest @ChikuneNam @Lee_Neshila,2020-01-30T15:15:41.000Z
Brian Balthazar,@BrianBalthazar,"I’m currently in a legit argument about who won the cola wars. I recognize there are two generations that don’t know what the hell that is, but we are arguing about it with all the fervor of CNN pundits. PS anyone who supports Pepsi will be judged harshly. #CocaCola",2020-01-30T04:42:06.000Z
GMA Artist Center,@ArtistCenter,Asia's Pop Diva and @leejeansphils Ambassador #JulieAnneSanJose (@MyJaps) rocking the Lee Jeans x Coca Cola collaboration on the cover of @mega_magazine! #LeeJeans #CocaCola,2020-01-29T00:24:49.000Z
Baji Online,@ji_behen,"Biryani, Kheer, Karhai and #CocaCola  are mangnets to attract the whole family on a table!The more you dine together the more you bound together.#CocacolakhulaytoDilKhulay",2020-02-01T11:05:53.000Z
Baji Online,@ji_behen,"Biryani, Kheer, Karhai and #CocaCola  are mangnets to attract the whole family on a table!The more you dine together the more you bound together.#CocacolakhulaytoDilKhulay",2020-02-01T11:05:53.000Z
Shashikant Iyengar,@shashiiyengar,#CocaCola Can we eat so many sugar cubes in a single sitting? NOCan we drink this entire bottle in one go.YESThis is the power of junk foods.They make it possible for you to gobble up so many sugar cubes dissolved in phosphoric acid & other chemicals,2020-02-01T09:46:15.000Z
Bᴏɢᴜᴍᴍʏ_ᴄᴏᴏʟ ✿◉●•◦,@jenifaae,[TBT] #CocaCola Giant Vending Machine Opening in Hongdae 18-02-01 © As watermarked #Parkbogum #박보검 #パクボゴム,2020-02-01T03:46:54.000Z
